Treatment,Generation,Session,SessionDate,ChainID,ParticipantID,Trial,TrialChain,Configuration,Speed,Payoff,wT,wR,wB,wL,mapT,mapR,mapB,mapL,comX,comY,Inertia,survey_birthyear,SessionGender
ABSMAP,3,uxtntvdj,2024-05-01,ZKKMC,ld7ygd7v,1,11,5-2-11-4,137.05394932935914,0.29,5,2,11,4,6,7,4,7,-1,-3,22,1997,Female
ABSMAP,3,uxtntvdj,2024-05-01,ZKKMC,ld7ygd7v,2,12,5-3-9-4,0,0,5,3,9,4,1,12,11,1,-0.5,-2,21,1997,Female
ABSMAP,3,uxtntvdj,2024-05-01,ZKKMC,ld7ygd7v,3,13,5-2-11-4,137.05394932935914,0.29,5,2,11,4,6,7,4,7,-1,-3,22,1997,Female
ABSMAP,3,uxtntvdj,2024-05-01,ZKKMC,ld7ygd7v,4,14,10-2-11-8,137.87586206896552,0.29,10,2,11,8,9,9,5,2,-3,-0.5,31,1997,Female
ABSMAP,3,uxtntvdj,2024-05-01,ZKKMC,ld7ygd7v,5,15,5-2-11-5,0,0,5,2,11,5,8,11,12,12,-1.5,-3,23,1997,Female
ABSMAP,4,uxtntvdj,2024-05-01,APDFF,hyqje2j2,1,16,4-8-4-4,0,0,4,8,4,4,3,9,6,3,2,0,20,1994,Female
ABSMAP,4,uxtntvdj,2024-05-01,APDFF,hyqje2j2,2,17,3-7-3-3,131.12623574144487,0.25,3,7,3,3,6,11,1,11,2,0,16,1994,Female
ABSMAP,4,uxtntvdj,2024-05-01,APDFF,hyqje2j2,3,18,3-7-3-3,131.12623574144487,0.25,3,7,3,3,6,11,1,11,2,0,16,1994,Female
ABSMAP,4,uxtntvdj,2024-05-01,APDFF,hyqje2j2,4,19,2-6-2-2,0,0,2,6,2,2,2,3,4,1,2,0,12,1994,Female
ABSMAP,4,uxtntvdj,2024-05-01,APDFF,hyqje2j2,5,20,3-7-3-3,131.12623574144487,0.25,3,7,3,3,6,11,1,11,2,0,16,1994,Female
ABSMAP,4,uxtntvdj,2024-05-01,ASOCJ,hhsbb0xu,1,16,10-5-4-3,0,0,10,5,4,3,1,11,7,1,1,3,22,2004,Female
ABSMAP,4,uxtntvdj,2024-05-01,ASOCJ,hhsbb0xu,2,17,10-5-5-3,130.3210203117619,0.24,10,5,5,3,10,7,7,7,1,2.5,23,2004,Female
ABSMAP,4,uxtntvdj,2024-05-01,ASOCJ,hhsbb0xu,3,18,10-5-10-3,0,0,10,5,10,3,9,6,12,11,1,0,28,2004,Female
ABSMAP,4,uxtntvdj,2024-05-01,ASOCJ,hhsbb0xu,4,19,4-7-10-3,0,0,4,7,10,3,5,7,10,5,2,-3,24,2004,Female
ABSMAP,4,uxtntvdj,2024-05-01,ASOCJ,hhsbb0xu,5,20,4-7-10-12,114.33468711147948,0.15,4,7,10,12,11,11,11,7,-2.5,-3,33,2004,Female
ABSMAP,4,wszg3h07,2024-05-01,CSEAC,b72mj52q,1,16,3-6-6-7,0,0,3,6,6,7,2,4,6,12,-0.5,-1.5,22,1996,Male
ABSMAP,4,wszg3h07,2024-05-01,CSEAC,b72mj52q,2,17,4-7-5-6,0,0,4,7,5,6,3,7,5,5,0.5,-0.5,22,1996,Male
ABSMAP,4,wszg3h07,2024-05-01,CSEAC,b72mj52q,3,18,6-9-8-8,139.9744292237443,0.3,6,9,8,8,6,10,3,5,0.5,-1,31,1996,Male
ABSMAP,4,wszg3h07,2024-05-01,CSEAC,b72mj52q,4,19,6-9-8-9,148.9684665226782,0.36,6,9,8,9,7,6,2,4,0,-1,32,1996,Male
ABSMAP,4,wszg3h07,2024-05-01,CSEAC,b72mj52q,5,20,6-9-9-9,140.83185298621746,0.31,6,9,9,9,6,9,1,8,0,-1.5,33,1996,Male
ABSMAP,4,uxtntvdj,2024-05-01,CYWON,5jwh78if,1,16,7-7-7-7,0,0,7,7,7,7,6,12,8,2,0,0,28,1993,Female
ABSMAP,4,uxtntvdj,2024-05-01,CYWON,5jwh78if,2,17,5-4-7-6,133.4088974854932,0.26,5,4,7,6,11,9,7,3,-1,-1,22,1993,Female
ABSMAP,4,uxtntvdj,2024-05-01,CYWON,5jwh78if,3,18,3-4-7-6,0,0,3,4,7,6,4,6,3,8,-1,-2,20,1993,Female
ABSMAP,4,uxtntvdj,2024-05-01,CYWON,5jwh78if,4,19,5-8-7-6,135.70565666502708,0.28,5,8,7,6,10,5,8,3,1,-1,26,1993,Female
ABSMAP,4,uxtntvdj,2024-05-01,CYWON,5jwh78if,5,20,9-8-7-6,0,0,9,8,7,6,2,12,5,7,1,1,30,1993,Female
ABSMAP,4,uxtntvdj,2024-05-01,DQDHW,9y3txh8w,1,16,10-10-10-10,145.28151658767771,0.34,10,10,10,10,8,3,1,4,0,0,40,1995,Female
ABSMAP,4,uxtntvdj,2024-05-01,DQDHW,9y3txh8w,2,17,10-10-10-10,145.28151658767771,0.34,10,10,10,10,8,3,1,4,0,0,40,1995,Female
ABSMAP,4,uxtntvdj,2024-05-01,DQDHW,9y3txh8w,3,18,10-10-10-10,145.28151658767771,0.34,10,10,10,10,8,3,1,4,0,0,40,1995,Female
ABSMAP,4,uxtntvdj,2024-05-01,DQDHW,9y3txh8w,4,19,10-10-10-10,145.28151658767771,0.34,10,10,10,10,8,3,1,4,0,0,40,1995,Female
ABSMAP,4,uxtntvdj,2024-05-01,DQDHW,9y3txh8w,5,20,10-10-10-10,145.28151658767771,0.34,10,10,10,10,8,3,1,4,0,0,40,1995,Female
ABSMAP,4,wszg3h07,2024-05-01,DVWCV,0hnadgc0,1,16,7-7-7-7,0,0,7,7,7,7,7,1,1,7,0,0,28,2002,Male
ABSMAP,4,wszg3h07,2024-05-01,DVWCV,0hnadgc0,2,17,9-9-9-9,0,0,9,9,9,9,6,11,10,10,0,0,36,2002,Male
ABSMAP,4,wszg3h07,2024-05-01,DVWCV,0hnadgc0,3,18,2-9-2-9,0,0,2,9,2,9,4,12,8,2,0,0,22,2002,Male
ABSMAP,4,wszg3h07,2024-05-01,DVWCV,0hnadgc0,4,19,2-2-2-2,0,0,2,2,2,2,4,9,7,3,0,0,8,2002,Male
ABSMAP,4,wszg3h07,2024-05-01,DVWCV,0hnadgc0,5,20,12-12-12-12,146.12796610169494,0.34,12,12,12,12,10,8,1,4,0,0,48,2002,Male
ABSMAP,4,wszg3h07,2024-05-01,ECHIT,h7yyo28d,1,16,12-12-12-12,151.58769230769232,0.37,12,12,12,12,9,5,1,2,0,0,48,1999,Male
ABSMAP,4,wszg3h07,2024-05-01,ECHIT,h7yyo28d,2,17,10-10-10-10,0,0,10,10,10,10,8,11,10,2,0,0,40,1999,Male
ABSMAP,4,wszg3h07,2024-05-01,ECHIT,h7yyo28d,3,18,12-12-12-12,151.58769230769232,0.37,12,12,12,12,9,5,1,2,0,0,48,1999,Male
ABSMAP,4,wszg3h07,2024-05-01,ECHIT,h7yyo28d,4,19,12-12-12-12,151.58769230769232,0.37,12,12,12,12,9,5,1,2,0,0,48,1999,Male
ABSMAP,4,wszg3h07,2024-05-01,ECHIT,h7yyo28d,5,20,12-12-12-12,151.58769230769232,0.37,12,12,12,12,9,5,1,2,0,0,48,1999,Male
ABSMAP,4,wszg3h07,2024-05-01,EHDEC,kygh2mrz,1,16,12-12-12-12,0,0,12,12,12,12,8,1,10,2,0,0,48,1989,Male
ABSMAP,4,wszg3h07,2024-05-01,EHDEC,kygh2mrz,2,17,1-5-6-5,145.35806111696525,0.34,1,5,6,5,12,4,1,4,0,-2.5,17,1989,Male
ABSMAP,4,wszg3h07,2024-05-01,EHDEC,kygh2mrz,3,18,1-1-1-5,0,0,1,1,1,5,3,9,6,5,-2,0,8,1989,Male
ABSMAP,4,wszg3h07,2024-05-01,EHDEC,kygh2mrz,4,19,6-6-6-6,0,0,6,6,6,6,6,8,6,2,0,0,24,1989,Male
ABSMAP,4,wszg3h07,2024-05-01,EHDEC,kygh2mrz,5,20,5-5-5-5,0,0,5,5,5,5,5,2,9,3,0,0,20,1989,Male
ABSMAP,4,uxtntvdj,2024-05-01,EUDNN,iuq48ov4,1,16,1-9-12-9,146.43821656050957,0.34,1,9,12,9,4,4,4,1,0,-5.5,31,1999,Female
ABSMAP,4,uxtntvdj,2024-05-01,EUDNN,iuq48ov4,2,17,12-9-12-9,0,0,12,9,12,9,5,10,5,4,0,0,42,1999,Female
ABSMAP,4,uxtntvdj,2024-05-01,EUDNN,iuq48ov4,3,18,1-9-12-9,146.43821656050957,0.34,1,9,12,9,4,4,4,1,0,-5.5,31,1999,Female
ABSMAP,4,uxtntvdj,2024-05-01,EUDNN,iuq48ov4,4,19,1-9-12-9,146.43821656050957,0.34,1,9,12,9,4,4,4,1,0,-5.5,31,1999,Female
ABSMAP,4,uxtntvdj,2024-05-01,EUDNN,iuq48ov4,5,20,1-9-12-9,146.43821656050957,0.34,1,9,12,9,4,4,4,1,0,-5.5,31,1999,Female
ABSMAP,4,wszg3h07,2024-05-01,FWBZH,1u8go0fj,1,16,7-6-6-7,146.51598513011152,0.34,7,6,6,7,3,1,3,1,-0.5,0.5,26,1997,Male
ABSMAP,4,wszg3h07,2024-05-01,FWBZH,1u8go0fj,2,17,7-6-6-7,146.51598513011152,0.34,7,6,6,7,3,1,3,1,-0.5,0.5,26,1997,Male
ABSMAP,4,wszg3h07,2024-05-01,FWBZH,1u8go0fj,3,18,7-6-6-7,146.51598513011152,0.34,7,6,6,7,3,1,3,1,-0.5,0.5,26,1997,Male
ABSMAP,4,wszg3h07,2024-05-01,FWBZH,1u8go0fj,4,19,7-6-6-7,146.51598513011152,0.34,7,6,6,7,3,1,3,1,-0.5,0.5,26,1997,Male
ABSMAP,4,wszg3h07,2024-05-01,FWBZH,1u8go0fj,5,20,7-6-6-7,146.51598513011152,0.34,7,6,6,7,3,1,3,1,-0.5,0.5,26,1997,Male
ABSMAP,4,wszg3h07,2024-05-01,GCJCC,s2f9n7zp,1,16,1-1-1-12,0,0,1,1,1,12,4,12,10,8,-5.5,0,15,1990,Male
ABSMAP,4,wszg3h07,2024-05-01,GCJCC,s2f9n7zp,2,17,1-12-1-12,138.70769230769233,0.3,1,12,1,12,11,8,3,7,0,0,26,1990,Male
ABSMAP,4,wszg3h07,2024-05-01,GCJCC,s2f9n7zp,3,18,8-12-8-12,0,0,8,12,8,12,7,6,2,10,0,0,40,1990,Male
ABSMAP,4,wszg3h07,2024-05-01,GCJCC,s2f9n7zp,4,19,12-12-12-12,132.44819971195392,0.26,12,12,12,12,9,7,8,2,0,0,48,1990,Male
ABSMAP,4,wszg3h07,2024-05-01,GCJCC,s2f9n7zp,5,20,12-12-12-12,132.44819971195392,0.26,12,12,12,12,9,7,8,2,0,0,48,1990,Male
ABSMAP,4,uxtntvdj,2024-05-01,IPWNT,djny7c4n,1,16,7-8-7-8,0,0,7,8,7,8,7,5,1,10,0,0,30,2003,Female
ABSMAP,4,uxtntvdj,2024-05-01,IPWNT,djny7c4n,2,17,7-7-7-7,144.14294670846397,0.33,7,7,7,7,12,7,3,1,0,0,28,2003,Female
ABSMAP,4,uxtntvdj,2024-05-01,IPWNT,djny7c4n,3,18,9-9-9-9,0,0,9,9,9,9,4,12,4,3,0,0,36,2003,Female
ABSMAP,4,uxtntvdj,2024-05-01,IPWNT,djny7c4n,4,19,7-7-7-7,144.14294670846397,0.33,7,7,7,7,12,7,3,1,0,0,28,2003,Female
ABSMAP,4,uxtntvdj,2024-05-01,IPWNT,djny7c4n,5,20,3-3-3-3,130.87741935483874,0.25,3,3,3,3,12,10,6,1,0,0,12,2003,Female
ABSMAP,4,wszg3h07,2024-05-01,KRCKT,d5voseqq,1,16,6-4-5-4,0,0,6,4,5,4,6,5,11,9,0,0.5,19,1994,Male
ABSMAP,4,wszg3h07,2024-05-01,KRCKT,d5voseqq,2,17,6-4-6-4,0,0,6,4,6,4,1,5,8,1,0,0,20,1994,Male
ABSMAP,4,wszg3h07,2024-05-01,KRCKT,d5voseqq,3,18,11-7-8-3,0,0,11,7,8,3,12,4,3,10,2,1.5,29,1994,Male
ABSMAP,4,wszg3h07,2024-05-01,KRCKT,d5voseqq,4,19,12-12-12-12,0,0,12,12,12,12,3,6,5,3,0,0,48,1994,Male
ABSMAP,4,wszg3h07,2024-05-01,KRCKT,d5voseqq,5,20,8-7-6-5,0,0,8,7,6,5,4,7,11,9,1,1,26,1994,Male
ABSMAP,4,wszg3h07,2024-05-01,KSWNJ,daoulvyu,1,16,6-5-5-5,131.376,0.25,6,5,5,5,12,11,2,10,0,0.5,21,1993,Male
ABSMAP,4,wszg3h07,2024-05-01,KSWNJ,daoulvyu,2,17,6-6-6-6,0,0,6,6,6,6,6,6,9,11,0,0,24,1993,Male
ABSMAP,4,wszg3h07,2024-05-01,KSWNJ,daoulvyu,3,18,6-5-5-5,131.376,0.25,6,5,5,5,12,11,2,10,0,0.5,21,1993,Male
ABSMAP,4,wszg3h07,2024-05-01,KSWNJ,daoulvyu,4,19,6-5-8-5,113.72201154163233,0.14,6,5,8,5,11,8,12,6,0,-1,24,1993,Male
ABSMAP,4,wszg3h07,2024-05-01,KSWNJ,daoulvyu,5,20,7-5-5-5,0,0,7,5,5,5,2,9,2,11,0,1,22,1993,Male
ABSMAP,4,wszg3h07,2024-05-01,LMLVK,m8231jp7,1,16,2-2-2-2,0,0,2,2,2,2,8,12,12,2,0,0,8,1994,Male
ABSMAP,4,wszg3h07,2024-05-01,LMLVK,m8231jp7,2,17,2-1-1-1,0,0,2,1,1,1,2,4,9,4,0,0.5,5,1994,Male
ABSMAP,4,wszg3h07,2024-05-01,LMLVK,m8231jp7,3,18,2-1-1-1,0,0,2,1,1,1,2,4,9,4,0,0.5,5,1994,Male
ABSMAP,4,wszg3h07,2024-05-01,LMLVK,m8231jp7,4,19,1-1-1-1,132.89479768786126,0.26,1,1,1,1,10,12,1,10,0,0,4,1994,Male
ABSMAP,4,wszg3h07,2024-05-01,LMLVK,m8231jp7,5,20,1-1-1-1,132.89479768786126,0.26,1,1,1,1,10,12,1,10,0,0,4,1994,Male
ABSMAP,4,uxtntvdj,2024-05-01,MPUJQ,id4mosrm,1,16,12-12-12-12,0,0,12,12,12,12,5,4,4,6,0,0,48,1999,Female
ABSMAP,4,uxtntvdj,2024-05-01,MPUJQ,id4mosrm,2,17,1-12-12-12,0,0,1,12,12,12,1,2,6,10,0,-5.5,37,1999,Female
ABSMAP,4,uxtntvdj,2024-05-01,MPUJQ,id4mosrm,3,18,1-1-12-12,0,0,1,1,12,12,2,3,3,8,-5.5,-5.5,26,1999,Female
ABSMAP,4,uxtntvdj,2024-05-01,MPUJQ,id4mosrm,4,19,1-1-1-12,124.89343594386602,0.21,1,1,1,12,4,10,1,11,-5.5,0,15,1999,Female
ABSMAP,4,uxtntvdj,2024-05-01,MPUJQ,id4mosrm,5,20,12-12-1-1,139.62024291497977,0.3,12,12,1,1,11,5,1,6,5.5,5.5,26,1999,Female
ABSMAP,4,wszg3h07,2024-05-01,OAUJF,whrzvusx,1,16,12-1-12-1,0,0,12,1,12,1,4,6,10,2,0,0,26,1994,Male
ABSMAP,4,wszg3h07,2024-05-01,OAUJF,whrzvusx,2,17,12-1-12-1,0,0,12,1,12,1,4,6,10,2,0,0,26,1994,Male
ABSMAP,4,wszg3h07,2024-05-01,OAUJF,whrzvusx,3,18,6-6-6-6,0,0,6,6,6,6,12,2,5,9,0,0,24,1994,Male
ABSMAP,4,wszg3h07,2024-05-01,OAUJF,whrzvusx,4,19,1-1-12-12,0,0,1,1,12,12,5,10,12,4,-5.5,-5.5,26,1994,Male
ABSMAP,4,wszg3h07,2024-05-01,OAUJF,whrzvusx,5,20,1-1-12-12,0,0,1,1,12,12,5,10,12,4,-5.5,-5.5,26,1994,Male
ABSMAP,4,wszg3h07,2024-05-01,QELED,pjfcm4al,1,16,7-6-9-8,141.69984591679506,0.31,7,6,9,8,9,2,6,2,-1,-1,30,1998,Male
ABSMAP,4,wszg3h07,2024-05-01,QELED,pjfcm4al,2,17,8-7-10-9,0,0,8,7,10,9,11,4,1,10,-1,-1,34,1998,Male
ABSMAP,4,wszg3h07,2024-05-01,QELED,pjfcm4al,3,18,6-5-8-7,138.42930255895635,0.29,6,5,8,7,8,9,5,4,-1,-1,26,1998,Male
ABSMAP,4,wszg3h07,2024-05-01,QELED,pjfcm4al,4,19,6-7-8-9,0,0,6,7,8,9,7,2,11,5,-1,-1,30,1998,Male
ABSMAP,4,wszg3h07,2024-05-01,QELED,pjfcm4al,5,20,7-6-9-8,141.69984591679506,0.31,7,6,9,8,9,2,6,2,-1,-1,30,1998,Male
ABSMAP,4,uxtntvdj,2024-05-01,SILFR,fr3schqf,1,16,8-10-8-10,144.59622641509435,0.33,8,10,8,10,5,7,2,6,0,0,36,1994,Female
ABSMAP,4,uxtntvdj,2024-05-01,SILFR,fr3schqf,2,17,9-8-9-8,0,0,9,8,9,8,2,4,12,3,0,0,34,1994,Female
ABSMAP,4,uxtntvdj,2024-05-01,SILFR,fr3schqf,3,18,5-10-5-10,0,0,5,10,5,10,3,5,9,2,0,0,30,1994,Female
ABSMAP,4,uxtntvdj,2024-05-01,SILFR,fr3schqf,4,19,8-10-8-10,144.59622641509435,0.33,8,10,8,10,5,7,2,6,0,0,36,1994,Female
ABSMAP,4,uxtntvdj,2024-05-01,SILFR,fr3schqf,5,20,11-12-11-12,129.10135704258306,0.24,11,12,11,12,12,4,7,5,0,0,46,1994,Female
ABSMAP,4,wszg3h07,2024-05-01,THVAA,cnb0ydm2,1,16,1-5-10-5,137.32682926829267,0.29,1,5,10,5,12,10,4,4,0,-4.5,21,1995,Male
ABSMAP,4,wszg3h07,2024-05-01,THVAA,cnb0ydm2,2,17,10-12-10-5,0,0,10,12,10,5,1,8,12,9,3.5,0,37,1995,Male
ABSMAP,4,wszg3h07,2024-05-01,THVAA,cnb0ydm2,3,18,10-1-10-5,0,0,10,1,10,5,2,6,12,12,-2,0,26,1995,Male
ABSMAP,4,wszg3h07,2024-05-01,THVAA,cnb0ydm2,4,19,10-5-1-5,0,0,10,5,1,5,3,7,7,10,0,4.5,21,1995,Male
ABSMAP,4,wszg3h07,2024-05-01,THVAA,cnb0ydm2,5,20,10-5-10-5,142.8,0.32,10,5,10,5,5,10,1,3,0,0,30,1995,Male
ABSMAP,4,uxtntvdj,2024-05-01,TQPGG,ry7661yz,1,16,12-11-12-11,136.85,0.28,12,11,12,11,7,7,1,8,0,0,46,1990,Female
ABSMAP,4,uxtntvdj,2024-05-01,TQPGG,ry7661yz,2,17,11-10-11-10,0,0,11,10,11,10,10,2,6,9,0,0,42,1990,Female
ABSMAP,4,uxtntvdj,2024-05-01,TQPGG,ry7661yz,3,18,12-1-12-1,139.90344827586208,0.3,12,1,12,1,4,9,3,5,0,0,26,1990,Female
ABSMAP,4,uxtntvdj,2024-05-01,TQPGG,ry7661yz,4,19,10-2-10-2,0,0,10,2,10,2,4,11,7,3,0,0,24,1990,Female
ABSMAP,4,uxtntvdj,2024-05-01,TQPGG,ry7661yz,5,20,1-12-1-12,0,0,1,12,1,12,12,2,11,4,0,0,26,1990,Female
ABSMAP,4,wszg3h07,2024-05-01,TSNQW,2ydlt61t,1,16,7-7-7-7,143.31927272727273,0.32,7,7,7,7,5,4,1,5,0,0,28,1989,Male
ABSMAP,4,wszg3h07,2024-05-01,TSNQW,2ydlt61t,2,17,7-7-8-7,141.33688524590164,0.31,7,7,8,7,12,10,1,2,0,-0.5,29,1989,Male
ABSMAP,4,wszg3h07,2024-05-01,TSNQW,2ydlt61t,3,18,7-7-6-7,0,0,7,7,6,7,8,5,11,7,0,0.5,27,1989,Male
ABSMAP,4,wszg3h07,2024-05-01,TSNQW,2ydlt61t,4,19,7-7-7-7,143.31927272727273,0.32,7,7,7,7,5,4,1,5,0,0,28,1989,Male
ABSMAP,4,wszg3h07,2024-05-01,TSNQW,2ydlt61t,5,20,7-7-7-7,143.31927272727273,0.32,7,7,7,7,5,4,1,5,0,0,28,1989,Male
ABSMAP,4,uxtntvdj,2024-05-01,UDFFM,iily2dj9,1,16,6-8-9-7,0,0,6,8,9,7,5,9,7,10,0.5,-1.5,30,1998,Female
ABSMAP,4,uxtntvdj,2024-05-01,UDFFM,iily2dj9,2,17,8-8-8-8,0,0,8,8,8,8,11,6,5,10,0,0,32,1998,Female
ABSMAP,4,uxtntvdj,2024-05-01,UDFFM,iily2dj9,3,18,1-4-3-2,0,0,1,4,3,2,3,3,11,2,1,-1,10,1998,Female
ABSMAP,4,uxtntvdj,2024-05-01,UDFFM,iily2dj9,4,19,8-12-10-7,142.94797927461138,0.32,8,12,10,7,7,9,3,4,2.5,-1,37,1998,Female
ABSMAP,4,uxtntvdj,2024-05-01,UDFFM,iily2dj9,5,20,10-8-11-2,0,0,10,8,11,2,4,10,7,12,3,-0.5,31,1998,Female
ABSMAP,4,wszg3h07,2024-05-01,WTZLZ,lpigzbf3,1,16,9-9-9-9,134.9093398533007,0.27,9,9,9,9,4,4,3,5,0,0,36,1995,Male
ABSMAP,4,wszg3h07,2024-05-01,WTZLZ,lpigzbf3,2,17,12-12-12-1,0,0,12,12,12,1,12,10,12,12,5.5,0,37,1995,Male
ABSMAP,4,wszg3h07,2024-05-01,WTZLZ,lpigzbf3,3,18,1-1-1-1,0,0,1,1,1,1,4,3,4,10,0,0,4,1995,Male
ABSMAP,4,wszg3h07,2024-05-01,WTZLZ,lpigzbf3,4,19,5-5-5-5,0,0,5,5,5,5,8,4,3,12,0,0,20,1995,Male
ABSMAP,4,wszg3h07,2024-05-01,WTZLZ,lpigzbf3,5,20,9-5-9-5,0,0,9,5,9,5,5,6,7,3,0,0,28,1995,Male
ABSMAP,4,wszg3h07,2024-05-01,YKNHF,qrwfpnt7,1,16,4-1-2-3,0,0,4,1,2,3,9,2,7,10,-1,1,10,2004,Male
ABSMAP,4,wszg3h07,2024-05-01,YKNHF,qrwfpnt7,2,17,6-3-4-5,129.40412757973735,0.24,6,3,4,5,4,11,4,8,-1,1,18,2004,Male
ABSMAP,4,wszg3h07,2024-05-01,YKNHF,qrwfpnt7,3,18,6-4-4-6,0,0,6,4,4,6,11,3,6,10,-1,1,20,2004,Male
ABSMAP,4,wszg3h07,2024-05-01,YKNHF,qrwfpnt7,4,19,7-3-5-5,121.75180935569286,0.19,7,3,5,5,12,8,11,5,-1,1,20,2004,Male
ABSMAP,4,wszg3h07,2024-05-01,YKNHF,qrwfpnt7,5,20,7-3-4-4,146.05060878771835,0.34,7,3,4,4,11,4,4,2,-0.5,1.5,18,2004,Male
ABSMAP,4,uxtntvdj,2024-05-01,YOKWM,hzqxvkti,1,16,10-8-10-8,0,0,10,8,10,8,9,4,10,10,0,0,36,2004,Female
ABSMAP,4,uxtntvdj,2024-05-01,YOKWM,hzqxvkti,2,17,8-8-8-8,0,0,8,8,8,8,11,8,8,12,0,0,32,2004,Female
ABSMAP,4,uxtntvdj,2024-05-01,YOKWM,hzqxvkti,3,18,6-6-6-6,128.92037383177572,0.24,6,6,6,6,6,10,6,7,0,0,24,2004,Female
ABSMAP,4,uxtntvdj,2024-05-01,YOKWM,hzqxvkti,4,19,8-8-8-8,0,0,8,8,8,8,11,8,8,12,0,0,32,2004,Female
ABSMAP,4,uxtntvdj,2024-05-01,YOKWM,hzqxvkti,5,20,8-4-8-4,0,0,8,4,8,4,1,6,4,1,0,0,24,2004,Female
ABSMAP,4,uxtntvdj,2024-05-01,YTQUN,c6my6btx,1,16,3-3-3-3,0,0,3,3,3,3,2,8,2,12,0,0,12,1995,Female
ABSMAP,4,uxtntvdj,2024-05-01,YTQUN,c6my6btx,2,17,1-5-1-5,0,0,1,5,1,5,2,6,9,4,0,0,12,1995,Female
ABSMAP,4,uxtntvdj,2024-05-01,YTQUN,c6my6btx,3,18,1-3-1-3,139.90344827586208,0.3,1,3,1,3,8,11,1,7,0,0,8,1995,Female
ABSMAP,4,uxtntvdj,2024-05-01,YTQUN,c6my6btx,4,19,1-1-1-3,0,0,1,1,1,3,11,5,2,9,-1,0,6,1995,Female
ABSMAP,4,uxtntvdj,2024-05-01,YTQUN,c6my6btx,5,20,1-3-1-3,139.90344827586208,0.3,1,3,1,3,8,11,1,7,0,0,8,1995,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZCJUE,r83j2g9l,1,16,11-12-11-12,129.76933207902164,0.24,11,12,11,12,4,12,1,11,0,0,46,2000,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZCJUE,r83j2g9l,2,17,3-3-3-3,141.7726618705036,0.31,3,3,3,3,9,4,5,4,0,0,12,2000,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZCJUE,r83j2g9l,3,18,3-4-3-3,108.31943462897526,0.11,3,4,3,3,11,12,11,11,0.5,0,13,2000,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZCJUE,r83j2g9l,4,19,3-3-3-3,141.7726618705036,0.31,3,3,3,3,9,4,5,4,0,0,12,2000,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZCJUE,r83j2g9l,5,20,3-3-3-3,141.7726618705036,0.31,3,3,3,3,9,4,5,4,0,0,12,2000,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZHGCB,w7mk4oqq,1,16,2-2-2-2,0,0,2,2,2,2,5,4,6,12,0,0,8,2001,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZHGCB,w7mk4oqq,2,17,6-6-6-6,145.6650475184794,0.34,6,6,6,6,12,3,2,3,0,0,24,2001,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZHGCB,w7mk4oqq,3,18,6-10-6-10,141.69984591679506,0.31,6,10,6,10,10,5,4,5,0,0,32,2001,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZHGCB,w7mk4oqq,4,19,6-4-6-4,0,0,6,4,6,4,7,11,11,3,0,0,20,2001,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZHGCB,w7mk4oqq,5,20,6-12-6-12,0,0,6,12,6,12,6,1,2,9,0,0,36,2001,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZKKMC,twauw8zw,1,16,10-2-11-10,0,0,10,2,11,10,3,10,5,11,-4,-0.5,33,1999,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZKKMC,twauw8zw,2,17,10-2-11-8,137.87586206896552,0.29,10,2,11,8,9,9,5,2,-3,-0.5,31,1999,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZKKMC,twauw8zw,3,18,9-2-11-8,0,0,9,2,11,8,1,4,10,3,-3,-1,30,1999,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZKKMC,twauw8zw,4,19,10-2-11-8,137.87586206896552,0.29,10,2,11,8,9,9,5,2,-3,-0.5,31,1999,Female
ABSMAP,4,uxtntvdj,2024-05-01,ZKKMC,twauw8zw,5,20,10-2-11-8,137.87586206896552,0.29,10,2,11,8,9,9,5,2,-3,-0.5,31,1999,Female
ABSMAP,5,uxtntvdj,2024-05-01,APDFF,cgkoe9p3,1,21,3-10-6-3,0,0,3,10,6,3,1,7,1,12,3.5,-1.5,22,1988,Female
ABSMAP,5,uxtntvdj,2024-05-01,APDFF,cgkoe9p3,2,22,3-7-3-3,131.12623574144487,0.25,3,7,3,3,6,11,1,11,2,0,16,1988,Female
ABSMAP,5,uxtntvdj,2024-05-01,APDFF,cgkoe9p3,3,23,3-9-3-3,0,0,3,9,3,3,6,1,11,6,3,0,18,1988,Female
ABSMAP,5,uxtntvdj,2024-05-01,APDFF,cgkoe9p3,4,24,3-7-3-3,131.12623574144487,0.25,3,7,3,3,6,11,1,11,2,0,16,1988,Female
ABSMAP,5,uxtntvdj,2024-05-01,APDFF,cgkoe9p3,5,25,3-7-4-3,0,0,3,7,4,3,3,4,4,5,2,-0.5,17,1988,Female
