Treatment,Generation,Session,SessionDate,ChainID,ParticipantID,Trial,TrialChain,Configuration,Speed,Payoff,wT,wR,wB,wL,mapT,mapR,mapB,mapL,comX,comY,Inertia,survey_birthyear,SessionGender
CON,2,y3yrwn48,2025-02-14,TEEHY,83qco9ee,2,7,4-6-4-4,0,0,4,6,4,4,4,6,4,4,1,0,18,1995,Female
CON,2,y3yrwn48,2025-02-14,TEEHY,83qco9ee,3,8,4-10-4-4,0,0,4,10,4,4,4,10,4,4,3,0,22,1995,Female
CON,2,y3yrwn48,2025-02-14,TEEHY,83qco9ee,4,9,6-8-6-4,0,0,6,8,6,4,6,8,6,4,2,0,24,1995,Female
CON,2,y3yrwn48,2025-02-14,TEEHY,83qco9ee,5,10,6-8-6-10,73.41275964391691,0.28,6,8,6,10,6,8,6,10,-1,0,30,1995,Female
CON,2,rlqo2kia,2025-02-14,UGOCY,158kj10d,1,6,12-4-12-4,79.55016077170418,0.25,12,4,12,4,12,4,12,4,0,0,32,2006,Male
CON,2,rlqo2kia,2025-02-14,UGOCY,158kj10d,2,7,1-1-1-1,115.47304550758462,0.06,1,1,1,1,1,1,1,1,0,0,4,2006,Male
CON,2,rlqo2kia,2025-02-14,UGOCY,158kj10d,3,8,12-6-12-6,69.44589473684212,0.3,12,6,12,6,12,6,12,6,0,0,36,2006,Male
CON,2,rlqo2kia,2025-02-14,UGOCY,158kj10d,4,9,10-6-10-6,72.8185430463576,0.28,10,6,10,6,10,6,10,6,0,0,32,2006,Male
CON,2,rlqo2kia,2025-02-14,UGOCY,158kj10d,5,10,12-6-12-6,69.44589473684212,0.3,12,6,12,6,12,6,12,6,0,0,36,2006,Male
CON,2,rlqo2kia,2025-02-14,UZLFZ,czlghqvd,1,6,1-2-9-1,0,0,1,2,9,1,1,2,9,1,0.5,-4,13,2004,Male
CON,2,rlqo2kia,2025-02-14,UZLFZ,czlghqvd,2,7,11-3-4-6,105.72692307692309,0.11,11,3,4,6,11,3,4,6,-1.5,3.5,24,2004,Male
CON,2,rlqo2kia,2025-02-14,UZLFZ,czlghqvd,3,8,1-1-12-1,0,0,1,1,12,1,1,1,12,1,0,-5.5,15,2004,Male
CON,2,rlqo2kia,2025-02-14,UZLFZ,czlghqvd,4,9,4-3-2-2,118.65755395683452,0.04,4,3,2,2,4,3,2,2,0.5,1,11,2004,Male
CON,2,rlqo2kia,2025-02-14,UZLFZ,czlghqvd,5,10,3-2-2-2,117.39074733096086,0.05,3,2,2,2,3,2,2,2,0,0.5,9,2004,Male
CON,2,rlqo2kia,2025-02-14,WLFCU,m83nav08,1,6,4-7-4-5,0,0,4,7,4,5,4,7,4,5,1,0,20,1994,Male
CON,2,rlqo2kia,2025-02-14,WLFCU,m83nav08,2,7,4-8-4-7,0,0,4,8,4,7,4,8,4,7,0.5,0,23,1994,Male
CON,2,rlqo2kia,2025-02-14,WLFCU,m83nav08,3,8,4-8-4-8,0,0,4,8,4,8,4,8,4,8,0,0,24,1994,Male
CON,2,rlqo2kia,2025-02-14,WLFCU,m83nav08,4,9,5-8-6-10,0,0,5,8,6,10,5,8,6,10,-1,-0.5,29,1994,Male
CON,2,rlqo2kia,2025-02-14,WLFCU,m83nav08,5,10,5-11-5-12,0,0,5,11,5,12,5,11,5,12,-0.5,0,33,1994,Male
CON,2,y3yrwn48,2025-02-14,WSJLP,7dt0un78,1,6,12-3-12-12,0,0,12,3,12,12,12,3,12,12,-4.5,0,39,2004,Female
CON,2,y3yrwn48,2025-02-14,WSJLP,7dt0un78,2,7,10-2-9-8,0,0,10,2,9,8,10,2,9,8,-3,0.5,29,2004,Female
CON,2,y3yrwn48,2025-02-14,WSJLP,7dt0un78,3,8,7-5-6-3,94.15832540437678,0.17,7,5,6,3,7,5,6,3,1,0.5,21,2004,Female
CON,2,y3yrwn48,2025-02-14,WSJLP,7dt0un78,4,9,7-5-6-4,98.762874251497,0.14,7,5,6,4,7,5,6,4,0.5,0.5,22,2004,Female
CON,2,y3yrwn48,2025-02-14,WSJLP,7dt0un78,5,10,8-5-6-3,100.98,0.13,8,5,6,3,8,5,6,3,1,1,22,2004,Female
CON,2,y3yrwn48,2025-02-14,YALHW,6duufuxg,1,6,3-5-3-9,95.89186046511628,0.16,3,5,3,9,3,5,3,9,-2,0,20,1991,Female
CON,2,y3yrwn48,2025-02-14,YALHW,6duufuxg,2,7,2-5-3-7,92.05618604651164,0.18,2,5,3,7,2,5,3,7,-1,-0.5,17,1991,Female
CON,2,y3yrwn48,2025-02-14,YALHW,6duufuxg,3,8,2-5-3-12,0,0,2,5,3,12,2,5,3,12,-3.5,-0.5,22,1991,Female
CON,2,y3yrwn48,2025-02-14,YALHW,6duufuxg,4,9,2-5-3-10,83.58141891891893,0.23,2,5,3,10,2,5,3,10,-2.5,-0.5,20,1991,Female
CON,2,y3yrwn48,2025-02-14,YALHW,6duufuxg,5,10,2-7-3-10,0,0,2,7,3,10,2,7,3,10,-1.5,-0.5,22,1991,Female
CON,3,rlqo2kia,2025-02-14,BHVVE,ph1hfe6j,1,11,1-1-1-3,105.16514346439958,0.11,1,1,1,3,1,1,1,3,-1,0,6,2001,Male
CON,3,rlqo2kia,2025-02-14,BHVVE,ph1hfe6j,2,12,12-12-12-12,0,0,12,12,12,12,12,12,12,12,0,0,48,2001,Male
CON,3,rlqo2kia,2025-02-14,BHVVE,ph1hfe6j,3,13,3-12-12-4,0,0,3,12,12,4,3,12,12,4,4,-4.5,31,2001,Male
CON,3,rlqo2kia,2025-02-14,BHVVE,ph1hfe6j,4,14,3-2-3-4,105.84,0.11,3,2,3,4,3,2,3,4,-1,0,12,2001,Male
CON,3,rlqo2kia,2025-02-14,BHVVE,ph1hfe6j,5,15,3-5-3-4,0,0,3,5,3,4,3,5,3,4,0.5,0,15,2001,Male
CON,3,y3yrwn48,2025-02-14,BQGDU,4o2fakfi,1,11,11-4-12-11,0,0,11,4,12,11,11,4,12,11,-3.5,-0.5,38,2006,Female
CON,3,y3yrwn48,2025-02-14,BQGDU,4o2fakfi,2,12,11-7-10-11,79.29519230769232,0.25,11,7,10,11,11,7,10,11,-2,0.5,39,2006,Female
CON,3,y3yrwn48,2025-02-14,BQGDU,4o2fakfi,3,13,11-7-10-11,79.29519230769232,0.25,11,7,10,11,11,7,10,11,-2,0.5,39,2006,Female
CON,3,y3yrwn48,2025-02-14,BQGDU,4o2fakfi,4,14,11-7-10-12,77.49444009397024,0.26,11,7,10,12,11,7,10,12,-2.5,0.5,40,2006,Female
CON,3,y3yrwn48,2025-02-14,BQGDU,4o2fakfi,5,15,11-7-10-12,77.49444009397024,0.26,11,7,10,12,11,7,10,12,-2.5,0.5,40,2006,Female
CON,3,y3yrwn48,2025-02-14,BRBDU,tyzop1g4,1,11,4-2-4-5,96.35871470301848,0.16,4,2,4,5,4,2,4,5,-1.5,0,15,1994,Female
CON,3,y3yrwn48,2025-02-14,BRBDU,tyzop1g4,2,12,4-2-3-3,112.96849315068494,0.07,4,2,3,3,4,2,3,3,-0.5,0.5,12,1994,Female
CON,3,y3yrwn48,2025-02-14,BRBDU,tyzop1g4,3,13,4-7-4-5,0,0,4,7,4,5,4,7,4,5,1,0,20,1994,Female
CON,3,y3yrwn48,2025-02-14,BRBDU,tyzop1g4,4,14,4-3-7-7,0,0,4,3,7,7,4,3,7,7,-2,-1.5,21,1994,Female
CON,3,y3yrwn48,2025-02-14,BRBDU,tyzop1g4,5,15,4-3-3-4,111.94615384615383,0.07,4,3,3,4,4,3,3,4,-0.5,0.5,14,1994,Female
CON,3,rlqo2kia,2025-02-14,CFEGM,tk9bihnk,1,11,11-7-11-12,72.8185430463576,0.28,11,7,11,12,11,7,11,12,-2.5,0,41,1995,Male
CON,3,rlqo2kia,2025-02-14,CFEGM,tk9bihnk,2,12,5-1-5-6,0,0,5,1,5,6,5,1,5,6,-2.5,0,17,1995,Male
CON,3,rlqo2kia,2025-02-14,CFEGM,tk9bihnk,3,13,9-5-9-10,78.53999999999999,0.25,9,5,9,10,9,5,9,10,-2.5,0,33,1995,Male
CON,3,rlqo2kia,2025-02-14,CFEGM,tk9bihnk,4,14,11-7-11-12,72.8185430463576,0.28,11,7,11,12,11,7,11,12,-2.5,0,41,1995,Male
CON,3,rlqo2kia,2025-02-14,CFEGM,tk9bihnk,5,15,11-7-11-12,72.8185430463576,0.28,11,7,11,12,11,7,11,12,-2.5,0,41,1995,Male
CON,3,y3yrwn48,2025-02-14,CSSVE,flh6sndd,1,11,6-6-6-6,0,0,6,6,6,6,6,6,6,6,0,0,24,1992,Female
CON,3,y3yrwn48,2025-02-14,CSSVE,flh6sndd,2,12,9-9-9-9,0,0,9,9,9,9,9,9,9,9,0,0,36,1992,Female
CON,3,y3yrwn48,2025-02-14,CSSVE,flh6sndd,3,13,9-3-9-9,0,0,9,3,9,9,9,3,9,9,-3,0,30,1992,Female
CON,3,y3yrwn48,2025-02-14,CSSVE,flh6sndd,4,14,9-12-9-9,0,0,9,12,9,9,9,12,9,9,1.5,0,39,1992,Female
CON,3,y3yrwn48,2025-02-14,CSSVE,flh6sndd,5,15,3-2-4-4,95.4295081967213,0.16,3,2,4,4,3,2,4,4,-1,-0.5,13,1992,Female
CON,3,rlqo2kia,2025-02-14,DIJAT,zhq75yko,1,11,1-1-12-12,0,0,1,1,12,12,1,1,12,12,-5.5,-5.5,26,1993,Male
CON,3,rlqo2kia,2025-02-14,DIJAT,zhq75yko,2,12,7-5-8-8,81.44888888888889,0.24,7,5,8,8,7,5,8,8,-1.5,-0.5,28,1993,Male
CON,3,rlqo2kia,2025-02-14,DIJAT,zhq75yko,3,13,5-4-11-7,0,0,5,4,11,7,5,4,11,7,-1.5,-3,27,1993,Male
CON,3,rlqo2kia,2025-02-14,DIJAT,zhq75yko,4,14,5-5-9-6,0,0,5,5,9,6,5,5,9,6,-0.5,-2,25,1993,Male
CON,3,rlqo2kia,2025-02-14,DIJAT,zhq75yko,5,15,6-6-8-5,0,0,6,6,8,5,6,6,8,5,0.5,-1,25,1993,Male
CON,3,y3yrwn48,2025-02-14,ECTGV,x7ldxh2q,1,11,1-1-1-1,115.47304550758462,0.06,1,1,1,1,1,1,1,1,0,0,4,1995,Female
CON,3,y3yrwn48,2025-02-14,ECTGV,x7ldxh2q,2,12,1-1-1-1,115.47304550758462,0.06,1,1,1,1,1,1,1,1,0,0,4,1995,Female
CON,3,y3yrwn48,2025-02-14,ECTGV,x7ldxh2q,3,13,1-1-1-1,115.47304550758462,0.06,1,1,1,1,1,1,1,1,0,0,4,1995,Female
CON,3,y3yrwn48,2025-02-14,ECTGV,x7ldxh2q,4,14,1-1-1-1,115.47304550758462,0.06,1,1,1,1,1,1,1,1,0,0,4,1995,Female
CON,3,y3yrwn48,2025-02-14,ECTGV,x7ldxh2q,5,15,1-1-1-1,115.47304550758462,0.06,1,1,1,1,1,1,1,1,0,0,4,1995,Female
CON,3,y3yrwn48,2025-02-14,ECURI,3wlnd7gk,1,11,5-4-2-7,110.20089086859689,0.08,5,4,2,7,5,4,2,7,-1.5,1.5,18,1996,Female
CON,3,y3yrwn48,2025-02-14,ECURI,3wlnd7gk,2,12,5-3-3-7,101.91596292481978,0.13,5,3,3,7,5,3,3,7,-2,1,18,1996,Female
CON,3,y3yrwn48,2025-02-14,ECURI,3wlnd7gk,3,13,5-3-4-7,96.92497551420178,0.15,5,3,4,7,5,3,4,7,-2,0.5,19,1996,Female
CON,3,y3yrwn48,2025-02-14,ECURI,3wlnd7gk,4,14,5-3-5-7,89.964,0.19,5,3,5,7,5,3,5,7,-2,0,20,1996,Female
CON,3,y3yrwn48,2025-02-14,ECURI,3wlnd7gk,5,15,5-2-5-7,0,0,5,2,5,7,5,2,5,7,-2.5,0,19,1996,Female
CON,3,y3yrwn48,2025-02-14,EPQEG,peol116v,1,11,1-1-12-1,0,0,1,1,12,1,1,1,12,1,0,-5.5,15,2001,Female
CON,3,y3yrwn48,2025-02-14,EPQEG,peol116v,2,12,7-3-3-5,112.71116173120728,0.07,7,3,3,5,7,3,3,5,-1,2,18,2001,Female
CON,3,y3yrwn48,2025-02-14,EPQEG,peol116v,3,13,7-2-9-6,0,0,7,2,9,6,7,2,9,6,-2,-1,24,2001,Female
CON,3,y3yrwn48,2025-02-14,EPQEG,peol116v,4,14,7-3-7-6,91.20774193548388,0.18,7,3,7,6,7,3,7,6,-1.5,0,23,2001,Female
CON,3,y3yrwn48,2025-02-14,EPQEG,peol116v,5,15,6-2-6-5,90.87272727272727,0.19,6,2,6,5,6,2,6,5,-1.5,0,19,2001,Female
CON,3,y3yrwn48,2025-02-14,ESWEI,x3qvfroi,1,11,12-7-7-5,95.52162162162163,0.16,12,7,7,5,12,7,7,5,1,2.5,31,1989,Female
CON,3,y3yrwn48,2025-02-14,ESWEI,x3qvfroi,2,12,10-7-5-3,93.09539040451553,0.17,10,7,5,3,10,7,5,3,2,2.5,25,1989,Female
CON,3,y3yrwn48,2025-02-14,ESWEI,x3qvfroi,3,13,8-6-4-3,105.16514346439958,0.11,8,6,4,3,8,6,4,3,1.5,2,21,1989,Female
CON,3,y3yrwn48,2025-02-14,ESWEI,x3qvfroi,4,14,7-5-3-2,111.94615384615383,0.07,7,5,3,2,7,5,3,2,1.5,2,17,1989,Female
CON,3,y3yrwn48,2025-02-14,ESWEI,x3qvfroi,5,15,10-5-6-5,103.08375,0.12,10,5,6,5,10,5,6,5,0,2,26,1989,Female
CON,3,y3yrwn48,2025-02-14,FDOKQ,vn2869gg,1,11,8-4-5-9,93.9794871794872,0.17,8,4,5,9,8,4,5,9,-2.5,1.5,26,1991,Female
CON,3,y3yrwn48,2025-02-14,FDOKQ,vn2869gg,2,12,5-1-4-7,0,0,5,1,4,7,5,1,4,7,-3,0.5,17,1991,Female
CON,3,y3yrwn48,2025-02-14,FDOKQ,vn2869gg,3,13,5-3-4-7,96.92497551420178,0.15,5,3,4,7,5,3,4,7,-2,0.5,19,1991,Female
CON,3,y3yrwn48,2025-02-14,FDOKQ,vn2869gg,4,14,1-3-1-8,0,0,1,3,1,8,1,3,1,8,-2.5,0,13,1991,Female
CON,3,y3yrwn48,2025-02-14,FDOKQ,vn2869gg,5,15,1-3-1-5,108.86732673267328,0.09,1,3,1,5,1,3,1,5,-1,0,10,1991,Female
CON,3,rlqo2kia,2025-02-14,HWZAD,7252id0n,1,11,12-7-12-12,70.58516405135519,0.29,12,7,12,12,12,7,12,12,-2.5,0,43,1990,Male
CON,3,rlqo2kia,2025-02-14,HWZAD,7252id0n,2,12,12-6-12-12,68.29565217391303,0.31,12,6,12,12,12,6,12,12,-3,0,42,1990,Male
CON,3,rlqo2kia,2025-02-14,HWZAD,7252id0n,3,13,12-5-12-12,0,0,12,5,12,12,12,5,12,12,-3.5,0,41,1990,Male
CON,3,rlqo2kia,2025-02-14,HWZAD,7252id0n,4,14,12-6-12-12,68.29565217391303,0.31,12,6,12,12,12,6,12,12,-3,0,42,1990,Male
CON,3,rlqo2kia,2025-02-14,HWZAD,7252id0n,5,15,12-6-12-12,68.29565217391303,0.31,12,6,12,12,12,6,12,12,-3,0,42,1990,Male
CON,3,rlqo2kia,2025-02-14,IQQSU,2f7zg10g,1,11,10-9-8-12,81.78545454545454,0.23,10,9,8,12,10,9,8,12,-1.5,1,39,2000,Male
CON,3,rlqo2kia,2025-02-14,IQQSU,2f7zg10g,2,12,12-6-12-12,68.29565217391303,0.31,12,6,12,12,12,6,12,12,-3,0,42,2000,Male
CON,3,rlqo2kia,2025-02-14,IQQSU,2f7zg10g,3,13,12-1-12-12,0,0,12,1,12,12,12,1,12,12,-5.5,0,37,2000,Male
CON,3,rlqo2kia,2025-02-14,IQQSU,2f7zg10g,4,14,12-3-12-12,0,0,12,3,12,12,12,3,12,12,-4.5,0,39,2000,Male
CON,3,rlqo2kia,2025-02-14,IQQSU,2f7zg10g,5,15,10-5-10-12,0,0,10,5,10,12,10,5,10,12,-3.5,0,37,2000,Male
CON,3,rlqo2kia,2025-02-14,KNLJN,mbyak6ty,1,11,7-6-4-9,101.08314606741574,0.13,7,6,4,9,7,6,4,9,-1.5,1.5,26,1991,Male
CON,3,rlqo2kia,2025-02-14,KNLJN,mbyak6ty,2,12,7-6-4-7,104.60930232558138,0.11,7,6,4,7,7,6,4,7,-0.5,1.5,24,1991,Male
CON,3,rlqo2kia,2025-02-14,KNLJN,mbyak6ty,3,13,7-6-4-9,101.08314606741574,0.13,7,6,4,9,7,6,4,9,-1.5,1.5,26,1991,Male
CON,3,rlqo2kia,2025-02-14,KNLJN,mbyak6ty,4,14,7-5-4-9,100.67182095625635,0.13,7,5,4,9,7,5,4,9,-2,1.5,25,1991,Male
CON,3,rlqo2kia,2025-02-14,KNLJN,mbyak6ty,5,15,7-5-5-10,93.3588679245283,0.17,7,5,5,10,7,5,5,10,-2.5,1,27,1991,Male
CON,3,rlqo2kia,2025-02-14,LZKBE,qc7m6pah,1,11,5-4-3-2,113.22700228832952,0.07,5,4,3,2,5,4,3,2,1,1,14,2005,Male
CON,3,rlqo2kia,2025-02-14,LZKBE,qc7m6pah,2,12,1-7-1-1,0,0,1,7,1,1,1,7,1,1,3,0,10,2005,Male
CON,3,rlqo2kia,2025-02-14,LZKBE,qc7m6pah,3,13,2-4-2-2,0,0,2,4,2,2,2,4,2,2,1,0,10,2005,Male
CON,3,rlqo2kia,2025-02-14,LZKBE,qc7m6pah,4,14,4-6-2-4,101.49784615384615,0.13,4,6,2,4,4,6,2,4,1,1,16,2005,Male
CON,3,rlqo2kia,2025-02-14,LZKBE,qc7m6pah,5,15,4-7-4-2,0,0,4,7,4,2,4,7,4,2,2.5,0,17,2005,Male
CON,3,y3yrwn48,2025-02-14,MECYS,4j8yfoxc,1,11,2-1-3-3,87.18977973568282,0.21,2,1,3,3,2,1,3,3,-1,-0.5,9,1995,Female
CON,3,y3yrwn48,2025-02-14,MECYS,4j8yfoxc,2,12,2-1-2-3,103.84092339979011,0.12,2,1,2,3,2,1,2,3,-1,0,8,1995,Female
CON,3,y3yrwn48,2025-02-14,MECYS,4j8yfoxc,3,13,2-2-3-2,104.05930599369086,0.12,2,2,3,2,2,2,3,2,0,-0.5,9,1995,Female
CON,3,y3yrwn48,2025-02-14,MECYS,4j8yfoxc,4,14,3-1-3-3,101.91596292481978,0.13,3,1,3,3,3,1,3,3,-1,0,10,1995,Female
CON,3,y3yrwn48,2025-02-14,MECYS,4j8yfoxc,5,15,2-1-2-2,110.6939597315436,0.08,2,1,2,2,2,1,2,2,-0.5,0,7,1995,Female
CON,3,rlqo2kia,2025-02-14,NIDUQ,1f4q44ok,1,11,1-1-5-12,0,0,1,1,5,12,1,1,5,12,-5.5,-2,19,1992,Male
CON,3,rlqo2kia,2025-02-14,NIDUQ,1f4q44ok,2,12,2-3-2-2,111.5675310033822,0.08,2,3,2,2,2,3,2,2,0.5,0,9,1992,Male
CON,3,rlqo2kia,2025-02-14,NIDUQ,1f4q44ok,3,13,2-2-1-1,119.952,0.03,2,2,1,1,2,2,1,1,0.5,0.5,6,1992,Male
CON,3,rlqo2kia,2025-02-14,NIDUQ,1f4q44ok,4,14,3-2-1-2,121.42380368098162,0.02,3,2,1,2,3,2,1,2,0,1,8,1992,Male
CON,3,rlqo2kia,2025-02-14,NIDUQ,1f4q44ok,5,15,3-1-1-2,118.94278846153844,0.04,3,1,1,2,3,1,1,2,-0.5,1,7,1992,Male
CON,3,y3yrwn48,2025-02-14,OWMAP,fb375j5p,1,11,4-4-4-2,0,0,4,4,4,2,4,4,4,2,1,0,14,1990,Female
CON,3,y3yrwn48,2025-02-14,OWMAP,fb375j5p,2,12,4-1-4-2,106.06688102893892,0.11,4,1,4,2,4,1,4,2,-0.5,0,11,1990,Female
CON,3,y3yrwn48,2025-02-14,OWMAP,fb375j5p,3,13,1-1-1-1,115.47304550758462,0.06,1,1,1,1,1,1,1,1,0,0,4,1990,Female
CON,3,y3yrwn48,2025-02-14,OWMAP,fb375j5p,4,14,1-1-4-1,0,0,1,1,4,1,1,1,4,1,0,-1.5,7,1990,Female
CON,3,y3yrwn48,2025-02-14,OWMAP,fb375j5p,5,15,1-1-1-1,115.47304550758462,0.06,1,1,1,1,1,1,1,1,0,0,4,1990,Female
CON,3,y3yrwn48,2025-02-14,QOBNY,uugn356b,1,11,3-2-3-2,111.69345372460496,0.08,3,2,3,2,3,2,3,2,0,0,10,2003,Female
CON,3,y3yrwn48,2025-02-14,QOBNY,uugn356b,2,12,3-6-3-3,0,0,3,6,3,3,3,6,3,3,1.5,0,15,2003,Female
CON,3,y3yrwn48,2025-02-14,QOBNY,uugn356b,3,13,3-4-3-3,104.3886075949367,0.11,3,4,3,3,3,4,3,3,0.5,0,13,2003,Female
CON,3,y3yrwn48,2025-02-14,QOBNY,uugn356b,4,14,3-5-3-3,0,0,3,5,3,3,3,5,3,3,1,0,14,2003,Female
CON,3,y3yrwn48,2025-02-14,QOBNY,uugn356b,5,15,3-4-3-3,104.3886075949367,0.11,3,4,3,3,3,4,3,3,0.5,0,13,2003,Female
CON,3,rlqo2kia,2025-02-14,QSCOG,titosdx5,1,11,6-7-1-1,0,0,6,7,1,1,6,7,1,1,3,2.5,15,2005,Male
CON,3,rlqo2kia,2025-02-14,QSCOG,titosdx5,2,12,1-12-12-1,0,0,1,12,12,1,1,12,12,1,5.5,-5.5,26,2005,Male
CON,3,rlqo2kia,2025-02-14,QSCOG,titosdx5,3,13,10-12-12-10,0,0,10,12,12,10,10,12,12,10,1,-1,44,2005,Male
CON,3,rlqo2kia,2025-02-14,QSCOG,titosdx5,4,14,12-12-12-12,0,0,12,12,12,12,12,12,12,12,0,0,48,2005,Male
CON,3,rlqo2kia,2025-02-14,QSCOG,titosdx5,5,15,10-9-2-6,100.77433808553972,0.13,10,9,2,6,10,9,2,6,1.5,4,27,2005,Male
CON,3,rlqo2kia,2025-02-14,RZENC,342fk3bp,1,11,6-12-4-6,0,0,6,12,4,6,6,12,4,6,3,1,28,1992,Male
CON,3,rlqo2kia,2025-02-14,RZENC,342fk3bp,2,12,6-1-4-6,0,0,6,1,4,6,6,1,4,6,-2.5,1,17,1992,Male
CON,3,rlqo2kia,2025-02-14,RZENC,342fk3bp,3,13,2-1-4-6,0,0,2,1,4,6,2,1,4,6,-2.5,-1,13,1992,Male
CON,3,rlqo2kia,2025-02-14,RZENC,342fk3bp,4,14,2-1-4-4,0,0,2,1,4,4,2,1,4,4,-1.5,-1,11,1992,Male
CON,3,rlqo2kia,2025-02-14,RZENC,342fk3bp,5,15,2-1-5-4,0,0,2,1,5,4,2,1,5,4,-1.5,-1.5,12,1992,Male
CON,3,rlqo2kia,2025-02-14,SJNZL,2fzr0g2m,1,11,7-8-7-12,80.32499999999999,0.24,7,8,7,12,7,8,7,12,-2,0,34,1993,Male
CON,3,rlqo2kia,2025-02-14,SJNZL,2fzr0g2m,2,12,7-7-7-11,83.44047217537943,0.23,7,7,7,11,7,7,7,11,-2,0,32,1993,Male
CON,3,rlqo2kia,2025-02-14,SJNZL,2fzr0g2m,3,13,5-8-5-12,83.79373412362405,0.22,5,8,5,12,5,8,5,12,-2,0,30,1993,Male
CON,3,rlqo2kia,2025-02-14,SJNZL,2fzr0g2m,4,14,7-8-7-12,80.32499999999999,0.24,7,8,7,12,7,8,7,12,-2,0,34,1993,Male
CON,3,rlqo2kia,2025-02-14,SJNZL,2fzr0g2m,5,15,7-8-7-12,80.32499999999999,0.24,7,8,7,12,7,8,7,12,-2,0,34,1993,Male
CON,3,y3yrwn48,2025-02-14,SLDVK,wo9vmatr,1,11,1-3-1-3,112.96849315068494,0.07,1,3,1,3,1,3,1,3,0,0,8,2000,Female
CON,3,y3yrwn48,2025-02-14,SLDVK,wo9vmatr,2,12,4-4-4-4,104.27860906217072,0.12,4,4,4,4,4,4,4,4,0,0,16,2000,Female
CON,3,y3yrwn48,2025-02-14,SLDVK,wo9vmatr,3,13,4-1-4-4,0,0,4,1,4,4,4,1,4,4,-1.5,0,13,2000,Female
CON,3,y3yrwn48,2025-02-14,SLDVK,wo9vmatr,4,14,4-6-4-4,0,0,4,6,4,4,4,6,4,4,1,0,18,2000,Female
CON,3,y3yrwn48,2025-02-14,SLDVK,wo9vmatr,5,15,4-4-4-4,104.27860906217072,0.12,4,4,4,4,4,4,4,4,0,0,16,2000,Female
CON,3,rlqo2kia,2025-02-14,SNLKI,14bwspuz,1,11,10-4-10-10,0,0,10,4,10,10,10,4,10,10,-3,0,34,1989,Male
CON,3,rlqo2kia,2025-02-14,SNLKI,14bwspuz,2,12,10-7-10-10,77.5551724137931,0.26,10,7,10,10,10,7,10,10,-1.5,0,37,1989,Male
CON,3,rlqo2kia,2025-02-14,SNLKI,14bwspuz,3,13,10-6-10-10,78.41553090332805,0.25,10,6,10,10,10,6,10,10,-2,0,36,1989,Male
CON,3,rlqo2kia,2025-02-14,SNLKI,14bwspuz,4,14,10-5-10-10,76.00645161290323,0.27,10,5,10,10,10,5,10,10,-2.5,0,35,1989,Male
CON,3,rlqo2kia,2025-02-14,SNLKI,14bwspuz,5,15,10-5-10-10,76.00645161290323,0.27,10,5,10,10,10,5,10,10,-2.5,0,35,1989,Male
CON,3,y3yrwn48,2025-02-14,TEEHY,rt1jnpbs,1,11,6-6-6-10,88.12146037399822,0.2,6,6,6,10,6,6,6,10,-2,0,28,2000,Female
CON,3,y3yrwn48,2025-02-14,TEEHY,rt1jnpbs,2,12,6-8-6-10,73.41275964391691,0.28,6,8,6,10,6,8,6,10,-1,0,30,2000,Female
CON,3,y3yrwn48,2025-02-14,TEEHY,rt1jnpbs,3,13,6-9-6-10,0,0,6,9,6,10,6,9,6,10,-0.5,0,31,2000,Female
CON,3,y3yrwn48,2025-02-14,TEEHY,rt1jnpbs,4,14,6-8-6-10,73.41275964391691,0.28,6,8,6,10,6,8,6,10,-1,0,30,2000,Female
CON,3,y3yrwn48,2025-02-14,TEEHY,rt1jnpbs,5,15,6-8-6-10,73.41275964391691,0.28,6,8,6,10,6,8,6,10,-1,0,30,2000,Female
CON,3,rlqo2kia,2025-02-14,UGOCY,1iru78la,1,11,1-2-1-1,115.74315789473684,0.05,1,2,1,1,1,2,1,1,0.5,0,5,1989,Male
CON,3,rlqo2kia,2025-02-14,UGOCY,1iru78la,2,12,12-4-12-6,78.29145569620253,0.25,12,4,12,6,12,4,12,6,-1,0,34,1989,Male
CON,3,rlqo2kia,2025-02-14,UGOCY,1iru78la,3,13,12-7-12-6,0,0,12,7,12,6,12,7,12,6,0.5,0,37,1989,Male
CON,3,rlqo2kia,2025-02-14,UGOCY,1iru78la,4,14,11-6-11-6,71.29711815561961,0.29,11,6,11,6,11,6,11,6,0,0,34,1989,Male
CON,3,rlqo2kia,2025-02-14,UGOCY,1iru78la,5,15,12-6-12-7,74.8,0.27,12,6,12,7,12,6,12,7,-0.5,0,37,1989,Male
CON,3,rlqo2kia,2025-02-14,UZLFZ,23ugz3pq,1,11,1-2-1-1,115.74315789473684,0.05,1,2,1,1,1,2,1,1,0.5,0,5,1998,Male
CON,3,rlqo2kia,2025-02-14,UZLFZ,23ugz3pq,2,12,1-1-1-2,112.2,0.07,1,1,1,2,1,1,1,2,-0.5,0,5,1998,Male
CON,3,rlqo2kia,2025-02-14,UZLFZ,23ugz3pq,3,13,2-1-2-3,103.84092339979011,0.12,2,1,2,3,2,1,2,3,-1,0,8,1998,Male
CON,3,rlqo2kia,2025-02-14,UZLFZ,23ugz3pq,4,14,4-2-4-5,96.35871470301848,0.16,4,2,4,5,4,2,4,5,-1.5,0,15,1998,Male
CON,3,rlqo2kia,2025-02-14,UZLFZ,23ugz3pq,5,15,6-3-7-7,72.18118161925602,0.29,6,3,7,7,6,3,7,7,-2,-0.5,23,1998,Male
